id,label
1951,invalid
1952,invalid
1953,invalid
1954,商业服务业设施用地
1955,invalid
1956,invalid
1957,居住用地
1958,invalid
1959,invalid
1960,居住用地
1961,invalid
1962,invalid
1963,商业服务业设施用地
1964,invalid
1965,商业服务业设施用地
1966,invalid
1967,invalid
1968,invalid
1969,居住用地
1970,居住用地
1971,居住用地
1972,invalid
1973,invalid
1974,invalid
1975,invalid
1976,居住用地
1977,居住用地
1978,居住用地
1979,invalid
1980,防护绿地
1981,公园绿地
1982,invalid
1983,公园绿地
1984,防护绿地
1985,居住用地
1986,invalid
1987,invalid
1988,invalid
1989,交通设施用地
1990,invalid
1991,invalid
1992,invalid
1993,invalid
1994,居住用地
1995,invalid
1996,居住用地
1997,居住用地
1998,invalid
1999,invalid
2000,invalid
2001,invalid
2002,invalid
2003,商业服务业设施用地
2004,invalid
2005,invalid
2006,invalid
2007,invalid
2008,invalid
2009,invalid
2010,invalid
2011,居住用地
2012,invalid
2013,invalid
2014,invalid
2015,invalid
2016,invalid
2017,invalid
2018,居住用地
2019,invalid
2020,invalid
2021,invalid
2022,invalid
2023,防护绿地
2024,商业服务业设施用地
2025,商业服务业设施用地
2026,商业服务业设施用地
2027,invalid
2028,invalid
2029,invalid
2030,防护绿地
2031,居住用地
2032,文化设施用地
2033,水域
2034,居住用地
2035,商业服务业设施用地
2036,invalid
2037,invalid
2038,居住用地
2039,居住用地
2040,invalid
2041,invalid
2042,居住用地
2043,invalid
2044,invalid
2045,居住用地
2046,invalid
2047,invalid
2048,invalid
2049,invalid
2050,居住用地
2051,invalid
2052,invalid
2053,invalid
2054,居住用地
2055,invalid
2056,invalid
2057,invalid
2058,invalid
2059,invalid
2060,invalid
2061,invalid
2062,invalid
2063,商业服务业设施用地
2064,invalid
2065,居住用地
2066,invalid
2067,invalid
2068,居住用地
2069,居住用地
2070,invalid
2071,invalid
2072,invalid
2073,invalid
2074,invalid
2075,invalid
2076,invalid
2077,invalid
2078,invalid
2079,invalid
2080,invalid
2081,invalid
2082,invalid
2083,居住用地
2084,invalid
2085,invalid
2086,invalid
2087,居住用地
2088,居住用地
2089,invalid
2090,invalid
2091,invalid
2092,invalid
2093,invalid
2094,invalid
2095,invalid
2096,invalid
2097,商业服务业设施用地
2098,invalid
2099,invalid
2100,invalid
2101,invalid
2102,invalid
2103,invalid
2104,invalid
2105,invalid
2106,商业服务业设施用地
2107,水域
2108,居住用地
2109,居住用地
2110,invalid
2111,居住用地
2112,invalid
2113,居住用地
2114,医疗卫生用地
2115,invalid
2116,invalid
2117,invalid
2118,invalid
2119,invalid
2120,invalid
2121,invalid
2122,居住用地
2123,invalid
2124,invalid
2125,居住用地
2126,invalid
2127,invalid
2128,invalid
2129,invalid
2130,invalid
2131,invalid
2132,invalid
2133,居住用地
2134,invalid
2135,居住用地
2136,invalid
2137,居住用地
2138,invalid
2139,水域
2140,invalid
2141,invalid
2142,invalid
2143,商业服务业设施用地
2144,invalid
2145,invalid
2146,invalid
2147,公园绿地
2148,invalid
2149,invalid
2150,invalid
2151,invalid
2152,invalid
2153,公共设施用地
2154,invalid
2155,invalid
2156,invalid
2157,行政办公用地
2158,invalid
2159,invalid
2160,行政办公用地
2161,工业用地
2162,教育科研用地
2163,invalid
2164,invalid
2165,invalid
2166,居住用地
2167,invalid
2168,居住用地
2169,invalid
2170,invalid
2171,invalid
2172,invalid
2173,invalid
2174,invalid
2175,商业服务业设施用地
2176,invalid
2177,invalid
2178,invalid
2179,invalid
2180,invalid
2181,invalid
2182,invalid
2183,invalid
2184,invalid
2185,invalid
2186,invalid
2187,居住用地
2188,居住用地
2189,居住用地
2190,水域
2191,invalid
2192,invalid
2193,invalid
2194,invalid
2195,invalid
2196,商业服务业设施用地
2197,invalid
2198,invalid
2199,invalid
2200,invalid
2201,invalid
2202,invalid
2203,居住用地
2204,invalid
2205,invalid
2206,invalid
2207,invalid
2208,居住用地
2209,invalid
2210,invalid
2211,invalid
2212,居住用地
2213,invalid
2214,invalid
2215,invalid
2216,invalid
2217,商业服务业设施用地
2218,invalid
2219,居住用地
2220,invalid
2221,invalid
2222,invalid
2223,invalid
2224,invalid
2225,行政办公用地
2226,invalid
2227,交通设施用地
2228,居住用地
2229,invalid
2230,invalid
2231,invalid
2232,医疗卫生用地
2233,invalid
2234,居住用地
2235,居住用地
2236,商业服务业设施用地
2237,商业服务业设施用地
2238,invalid
2239,invalid
2240,商业服务业设施用地
2241,商业服务业设施用地
2242,invalid
2243,invalid
2244,商业服务业设施用地
2245,商业服务业设施用地
2246,invalid
2247,invalid
2248,invalid
2249,invalid
2250,商业服务业设施用地
2251,invalid
2252,水域
2253,invalid
2254,公园绿地
2255,invalid
2256,invalid
2257,invalid
2258,invalid
2259,商业服务业设施用地
2260,invalid
2261,商业服务业设施用地
2262,invalid
2263,商业服务业设施用地
2264,商业服务业设施用地
2265,商业服务业设施用地
2266,invalid
2267,invalid
2268,行政办公用地
2269,invalid
2270,行政办公用地
2271,商业服务业设施用地
2272,商业服务业设施用地
2273,商业服务业设施用地
2274,invalid
2275,商业服务业设施用地
2276,invalid
2277,invalid
2278,商业服务业设施用地
2279,商业服务业设施用地
2280,invalid
2281,水域
2282,invalid
2283,invalid
2284,文化设施用地
2285,invalid
2286,居住用地
2287,invalid
2288,invalid
2289,invalid
2290,行政办公用地
2291,invalid
2292,invalid
2293,invalid
2294,invalid
2295,invalid
2296,invalid
2297,invalid
2298,invalid
2299,invalid
2300,invalid
2301,广场用地
2302,商业服务业设施用地
2303,invalid
2304,invalid
2305,行政办公用地
2306,行政办公用地
2307,商业服务业设施用地
2308,商业服务业设施用地
2309,防护绿地
2310,防护绿地
2311,invalid
2312,invalid
2313,invalid
2314,公园绿地
2315,invalid
2316,商业服务业设施用地
2317,商业服务业设施用地
2318,invalid
2319,invalid
2320,invalid
2321,invalid
2322,invalid
2323,invalid
2324,invalid
2325,invalid
2326,invalid
2327,商业服务业设施用地
2328,体育用地
2329,invalid
2330,商业服务业设施用地
2331,invalid
2332,商业服务业设施用地
2333,invalid
2334,商业服务业设施用地
2335,商业服务业设施用地
2336,invalid
2337,商业服务业设施用地
2338,商业服务业设施用地
2339,invalid
2340,商业服务业设施用地
2341,商业服务业设施用地
2342,invalid
2343,商业服务业设施用地
2344,商业服务业设施用地
2345,invalid
2346,文化设施用地
2347,商业服务业设施用地
2348,防护绿地
2349,防护绿地
2350,居住用地
2351,商业服务业设施用地
2352,商业服务业设施用地
2353,invalid
2354,防护绿地
2355,invalid
2356,防护绿地
2357,防护绿地
2358,invalid
2359,水域
2360,商业服务业设施用地
2361,invalid
2362,invalid
2363,商业服务业设施用地
2364,invalid
2365,广场用地
2366,商业服务业设施用地
2367,商业服务业设施用地
2368,商业服务业设施用地
2369,商业服务业设施用地
2370,商业服务业设施用地
2371,商业服务业设施用地
2372,商业服务业设施用地
2373,invalid
2374,商业服务业设施用地
2375,invalid
2376,行政办公用地
2377,商业服务业设施用地
2378,invalid
2379,invalid
2380,居住用地
2381,居住用地
2382,invalid
2383,商业服务业设施用地
2384,行政办公用地
2385,invalid
2386,invalid
2387,invalid
2388,商业服务业设施用地
2389,invalid
2390,居住用地
2391,文化设施用地
2392,invalid
2393,invalid
2394,invalid
2395,商业服务业设施用地
2396,居住用地
2397,invalid
2398,invalid
2399,invalid
2400,防护绿地
2401,invalid
2402,行政办公用地
2403,invalid
2404,invalid
2405,商业服务业设施用地
2406,invalid
2407,invalid
2408,公园绿地
2409,商业服务业设施用地
2410,居住用地
2411,商业服务业设施用地
2412,防护绿地
2413,invalid
2414,invalid
2415,invalid
2416,invalid
2417,invalid
2418,invalid
2419,居住用地
2420,商业服务业设施用地
2421,商业服务业设施用地
2422,invalid
2423,invalid
2424,商业服务业设施用地
2425,防护绿地
2426,商业服务业设施用地
2427,invalid
2428,invalid
2429,商业服务业设施用地
2430,行政办公用地
2431,教育科研用地
2432,行政办公用地
2433,invalid
2434,居住用地
2435,invalid
2436,invalid
2437,居住用地
2438,商业服务业设施用地
2439,行政办公用地
2440,invalid
2441,invalid
2442,商业服务业设施用地
2443,invalid
2444,invalid
2445,invalid
2446,invalid
2447,invalid
2448,居住用地
2449,居住用地
2450,invalid
2451,invalid
2452,教育科研用地
2453,行政办公用地
2454,居住用地
2455,居住用地
2456,invalid
2457,invalid
2458,invalid
2459,invalid
2460,invalid
2461,居住用地
2462,居住用地
2463,居住用地
2464,商业服务业设施用地
2465,invalid
2466,invalid
2467,商业服务业设施用地
2468,居住用地
2469,invalid
2470,invalid
2471,invalid
2472,invalid
2473,invalid
2474,invalid
2475,invalid
2476,invalid
2477,invalid
2478,居住用地
2479,invalid
2480,居住用地
2481,invalid
2482,invalid
2483,行政办公用地
2484,行政办公用地
2485,invalid
2486,invalid
2487,invalid
2488,invalid
2489,invalid
2490,商业服务业设施用地
2491,商业服务业设施用地
2492,invalid
2493,居住用地
2494,invalid
2495,商业服务业设施用地
2496,商业服务业设施用地
2497,居住用地
2498,居住用地
2499,商业服务业设施用地
2500,商业服务业设施用地
2501,invalid
2502,商业服务业设施用地
2503,行政办公用地
2504,商业服务业设施用地
2505,商业服务业设施用地
2506,invalid
2507,invalid
2508,invalid
2509,商业服务业设施用地
2510,商业服务业设施用地
2511,invalid
2512,invalid
2513,invalid
2514,invalid
2515,invalid
2516,invalid
2517,invalid
2518,居住用地
2519,invalid
2520,居住用地
2521,invalid
2522,行政办公用地
2523,invalid
2524,防护绿地
2525,invalid
2526,居住用地
2527,invalid
2528,invalid
2529,invalid
2530,居住用地
2531,商业服务业设施用地
2532,商业服务业设施用地
2533,居住用地
2534,invalid
2535,商业服务业设施用地
2536,居住用地
2537,invalid
2538,invalid
2539,invalid
2540,商业服务业设施用地
2541,invalid
2542,商业服务业设施用地
2543,invalid
2544,商业服务业设施用地
2545,体育用地
2546,商业服务业设施用地
2547,invalid
2548,invalid
2549,居住用地
2550,invalid
2551,invalid
2552,invalid
2553,商业服务业设施用地
2554,商业服务业设施用地
2555,invalid
2556,商业服务业设施用地
2557,商业服务业设施用地
2558,居住用地
2559,invalid
2560,invalid
2561,商业服务业设施用地
2562,居住用地
2563,invalid
2564,invalid
2565,invalid
2566,防护绿地
2567,invalid
2568,教育科研用地
2569,invalid
2570,商业服务业设施用地
2571,invalid
2572,居住用地
2573,居住用地
2574,商业服务业设施用地
2575,商业服务业设施用地
2576,商业服务业设施用地
2577,invalid
2578,居住用地
2579,invalid
2580,invalid
2581,invalid
2582,invalid
2583,invalid
2584,商业服务业设施用地
2585,居住用地
2586,商业服务业设施用地
2587,商业服务业设施用地
2588,invalid
2589,invalid
2590,商业服务业设施用地
2591,invalid
2592,居住用地
2593,invalid
2594,商业服务业设施用地
2595,医疗卫生用地
2596,invalid
2597,居住用地
2598,居住用地
2599,居住用地
2600,商业服务业设施用地
2601,商业服务业设施用地
2602,居住用地
2603,invalid
2604,invalid
2605,农林用地
2606,invalid
2607,invalid
2608,居住用地
2609,invalid
2610,商业服务业设施用地
2611,invalid
2612,invalid
2613,商业服务业设施用地
2614,invalid
2615,invalid
2616,invalid
2617,商业服务业设施用地
2618,invalid
2619,商业服务业设施用地
2620,商业服务业设施用地
2621,商业服务业设施用地
2622,商业服务业设施用地
2623,invalid
2624,invalid
2625,商业服务业设施用地
2626,invalid
2627,居住用地
2628,invalid
2629,invalid
2630,商业服务业设施用地
2631,居住用地
2632,居住用地
2633,invalid
2634,广场用地
2635,invalid
2636,商业服务业设施用地
2637,invalid
2638,商业服务业设施用地
2639,居住用地
2640,居住用地
2641,invalid
2642,教育科研用地
2643,居住用地
2644,invalid
2645,居住用地
2646,居住用地
2647,居住用地
2648,invalid
2649,invalid
2650,invalid
2651,商业服务业设施用地
2652,居住用地
2653,商业服务业设施用地
2654,商业服务业设施用地
2655,invalid
2656,invalid
2657,居住用地
2658,invalid
2659,invalid
2660,居住用地
2661,invalid
2662,invalid
2663,invalid
2664,商业服务业设施用地
2665,居住用地
2666,invalid
2667,invalid
2668,invalid
2669,商业服务业设施用地
2670,居住用地
2671,商业服务业设施用地
2672,商业服务业设施用地
2673,行政办公用地
2674,invalid
2675,invalid
2676,居住用地
2677,居住用地
2678,invalid
2679,教育科研用地
2680,invalid
2681,商业服务业设施用地
2682,居住用地
2683,invalid
2684,商业服务业设施用地
2685,invalid
2686,商业服务业设施用地
2687,公园绿地
2688,invalid
2689,教育科研用地
2690,教育科研用地
2691,invalid
2692,居住用地
2693,invalid
2694,invalid
2695,居住用地
2696,invalid
2697,invalid
2698,invalid
2699,invalid
2700,居住用地
2701,居住用地
2702,invalid
2703,invalid
2704,invalid
2705,教育科研用地
2706,invalid
2707,商业服务业设施用地
2708,invalid
2709,居住用地
2710,水域
2711,invalid
2712,invalid
2713,invalid
2714,invalid
2715,invalid
2716,invalid
2717,invalid
2718,行政办公用地
2719,居住用地
2720,invalid
2721,商业服务业设施用地
2722,invalid
2723,invalid
2724,invalid
2725,商业服务业设施用地
2726,居住用地
2727,居住用地
2728,invalid
2729,文化设施用地
2730,invalid
2731,invalid
2732,invalid
2733,invalid
2734,商业服务业设施用地
2735,invalid
2736,invalid
2737,invalid
2738,水域
2739,invalid
2740,invalid
2741,invalid
2742,invalid
2743,invalid
2744,居住用地
2745,商业服务业设施用地
2746,居住用地
2747,invalid
2748,invalid
2749,居住用地
2750,invalid
2751,invalid
2752,居住用地
2753,居住用地
2754,防护绿地
2755,居住用地
2756,invalid
2757,invalid
2758,invalid
2759,invalid
2760,invalid
2761,商业服务业设施用地
2762,invalid
2763,invalid
2764,工业用地
2765,居住用地
2766,invalid
2767,invalid
2768,商业服务业设施用地
2769,商业服务业设施用地
2770,invalid
2771,居住用地
2772,居住用地
2773,居住用地
2774,invalid
2775,invalid
2776,invalid
2777,invalid
2778,商业服务业设施用地
2779,invalid
2780,防护绿地
2781,防护绿地
2782,商业服务业设施用地
2783,invalid
2784,居住用地
2785,商业服务业设施用地
2786,商业服务业设施用地
2787,invalid
2788,居住用地
2789,invalid
2790,invalid
2791,invalid
2792,invalid
2793,invalid
2794,invalid
2795,水域
2796,invalid
2797,invalid
2798,居住用地
2799,invalid
2800,居住用地
2801,居住用地
2802,商业服务业设施用地
2803,居住用地
2804,invalid
2805,商业服务业设施用地
2806,invalid
2807,invalid
2808,invalid
2809,invalid
2810,invalid
2811,教育科研用地
2812,居住用地
2813,invalid
2814,invalid
2815,教育科研用地
2816,商业服务业设施用地
2817,居住用地
2818,商业服务业设施用地
2819,居住用地
2820,invalid
2821,教育科研用地
2822,居住用地
2823,invalid
2824,居住用地
2825,公园绿地
2826,居住用地
2827,invalid
2828,居住用地
2829,invalid
2830,invalid
2831,invalid
2832,invalid
2833,invalid
2834,invalid
2835,invalid
2836,invalid
2837,商业服务业设施用地
2838,居住用地
2839,居住用地
2840,invalid
2841,居住用地
2842,居住用地
2843,居住用地
2844,居住用地
2845,居住用地
2846,invalid
2847,invalid
2848,invalid
2849,居住用地
2850,居住用地
2851,invalid
2852,invalid
2853,居住用地
2854,invalid
2855,invalid
2856,invalid
2857,居住用地
2858,公园绿地
2859,invalid
2860,商业服务业设施用地
2861,居住用地
2862,invalid
2863,居住用地
2864,invalid
2865,invalid
2866,居住用地
2867,居住用地
2868,居住用地
2869,invalid
2870,公园绿地
2871,invalid
2872,教育科研用地
2873,居住用地
2874,医疗卫生用地
2875,居住用地
2876,invalid
2877,商业服务业设施用地
2878,invalid
2879,invalid
2880,居住用地
2881,居住用地
2882,商业服务业设施用地
2883,居住用地
2884,居住用地
2885,invalid
2886,invalid
2887,水域
2888,invalid
2889,医疗卫生用地
2890,invalid
2891,居住用地
2892,invalid
2893,居住用地
2894,invalid
2895,居住用地
2896,invalid
2897,invalid
2898,invalid
2899,居住用地
2900,invalid
2901,invalid
2902,居住用地
2903,invalid
2904,invalid
2905,居住用地
2906,居住用地
2907,invalid
2908,医疗卫生用地
2909,invalid
2910,invalid
2911,invalid
2912,invalid
2913,商业服务业设施用地
2914,行政办公用地
2915,医疗卫生用地
2916,invalid
2917,居住用地
2918,水域
2919,invalid
2920,invalid
2921,商业服务业设施用地
2922,invalid
2923,invalid
2924,invalid
2925,商业服务业设施用地
2926,居住用地
2927,居住用地
2928,商业服务业设施用地
2929,商业服务业设施用地
2930,商业服务业设施用地
2931,invalid
2932,防护绿地
2933,商业服务业设施用地
2934,体育用地
2935,体育用地
2936,invalid
2937,invalid
2938,居住用地
2939,invalid
2940,invalid
2941,居住用地
2942,invalid
2943,invalid
2944,invalid
2945,invalid
2946,invalid
2947,invalid
2948,invalid
2949,invalid
2950,invalid
2951,居住用地
2952,居住用地
2953,invalid
2954,防护绿地
2955,invalid
2956,invalid
2957,invalid
2958,invalid
2959,商业服务业设施用地
2960,invalid
2961,invalid
2962,invalid
2963,invalid
2964,invalid
2965,商业服务业设施用地
2966,商业服务业设施用地
2967,invalid
2968,invalid
2969,invalid
2970,invalid
2971,invalid
2972,invalid
2973,invalid
2974,invalid
2975,invalid
2976,居住用地
2977,invalid
2978,invalid
2979,invalid
2980,居住用地
2981,invalid
2982,商业服务业设施用地
2983,invalid
2984,invalid
2985,invalid
2986,invalid
2987,invalid
2988,商业服务业设施用地
2989,invalid
2990,invalid
2991,教育科研用地
2992,居住用地
2993,invalid
2994,教育科研用地
2995,invalid
2996,invalid
2997,invalid
2998,invalid
2999,invalid
3000,invalid
3001,居住用地
3002,invalid
3003,invalid
3004,invalid
3005,文化设施用地
3006,居住用地
3007,invalid
3008,invalid
3009,invalid
3010,居住用地
3011,invalid
3012,invalid
3013,invalid
3014,invalid
3015,商业服务业设施用地
3016,invalid
3017,invalid
3018,invalid
3019,居住用地
3020,invalid
3021,invalid
3022,invalid
3023,invalid
3024,商业服务业设施用地
3025,居住用地
3026,居住用地
3027,invalid
3028,教育科研用地
3029,invalid
3030,商业服务业设施用地
3031,居住用地
3032,invalid
3033,居住用地
3034,居住用地
3035,教育科研用地
3036,invalid
3037,商业服务业设施用地
3038,invalid
3039,invalid
3040,invalid
3041,invalid
3042,invalid
3043,invalid
3044,商业服务业设施用地
3045,invalid
3046,商业服务业设施用地
3047,invalid
3048,invalid
3049,invalid
3050,商业服务业设施用地
3051,居住用地
3052,invalid
3053,invalid
3054,居住用地
3055,invalid
3056,居住用地
3057,居住用地
3058,invalid
3059,居住用地
3060,invalid
3061,居住用地
3062,invalid
3063,invalid
3064,invalid
3065,教育科研用地
3066,居住用地
3067,invalid
3068,invalid
3069,invalid
3070,居住用地
3071,invalid
3072,invalid
3073,行政办公用地
3074,invalid
3075,invalid
3076,invalid
3077,invalid
3078,防护绿地
3079,invalid
3080,invalid
3081,居住用地
3082,invalid
3083,工业用地
3084,文化设施用地
3085,居住用地
3086,居住用地
3087,invalid
3088,invalid
3089,invalid
3090,invalid
3091,invalid
3092,invalid
3093,invalid
3094,防护绿地
3095,防护绿地
3096,invalid
3097,invalid
3098,居住用地
3099,商业服务业设施用地
3100,防护绿地
3101,invalid
3102,防护绿地
3103,invalid
3104,invalid
3105,居住用地
3106,居住用地
3107,防护绿地
3108,居住用地
3109,invalid
3110,invalid
3111,invalid
3112,商业服务业设施用地
3113,行政办公用地
3114,居住用地
3115,invalid
3116,居住用地
3117,invalid
3118,公园绿地
3119,invalid
3120,居住用地
3121,invalid
3122,invalid
3123,invalid
3124,invalid
3125,invalid
3126,invalid
3127,invalid
3128,invalid
3129,商业服务业设施用地
3130,invalid
3131,invalid
3132,居住用地
3133,invalid
3134,公园绿地
3135,防护绿地
3136,居住用地
3137,invalid
3138,居住用地
3139,居住用地
3140,教育科研用地
3141,invalid
3142,教育科研用地
3143,行政办公用地
3144,invalid
3145,invalid
3146,invalid
3147,invalid
3148,居住用地
3149,invalid
3150,invalid
3151,invalid
3152,商业服务业设施用地
3153,invalid
3154,invalid
3155,invalid
3156,居住用地
3157,invalid
3158,invalid
3159,行政办公用地
3160,防护绿地
3161,商业服务业设施用地
3162,invalid
3163,行政办公用地
3164,invalid
3165,水域
3166,invalid
3167,invalid
3168,商业服务业设施用地
3169,invalid
3170,invalid
3171,invalid
3172,居住用地
3173,invalid
3174,教育科研用地
3175,invalid
3176,居住用地
3177,invalid
3178,居住用地
3179,居住用地
3180,invalid
3181,公园绿地
3182,商业服务业设施用地
3183,invalid
3184,invalid
3185,invalid
3186,invalid
3187,invalid
3188,invalid
3189,invalid
3190,教育科研用地
3191,invalid
3192,invalid
3193,invalid
3194,invalid
3195,invalid
3196,invalid
3197,invalid
3198,invalid
3199,invalid
3200,商业服务业设施用地
3201,invalid
3202,invalid
3203,invalid
3204,invalid
3205,商业服务业设施用地
3206,invalid
3207,交通设施用地
3208,invalid
3209,invalid
3210,invalid
3211,invalid
3212,invalid
3213,invalid
3214,公园绿地
3215,居住用地
3216,居住用地
3217,invalid
3218,invalid
3219,防护绿地
3220,教育科研用地
3221,invalid
3222,防护绿地
3223,防护绿地
3224,invalid
3225,行政办公用地
3226,教育科研用地
3227,invalid
3228,居住用地
3229,居住用地
3230,invalid
3231,教育科研用地
3232,invalid
3233,居住用地
3234,invalid
3235,invalid
3236,invalid
3237,教育科研用地
3238,教育科研用地
3239,invalid
3240,invalid
3241,教育科研用地
3242,invalid
3243,商业服务业设施用地
3244,invalid
3245,invalid
3246,invalid
3247,居住用地
3248,invalid
3249,教育科研用地
3250,invalid
3251,教育科研用地
3252,教育科研用地
3253,居住用地
3254,invalid
3255,invalid
3256,invalid
3257,invalid
3258,invalid
3259,教育科研用地
3260,invalid
3261,居住用地
3262,居住用地
3263,invalid
3264,教育科研用地
3265,invalid
3266,invalid
3267,invalid
3268,居住用地
3269,居住用地
3270,invalid
3271,invalid
3272,invalid
3273,教育科研用地
3274,invalid
3275,invalid
3276,居住用地
3277,invalid
3278,商业服务业设施用地
3279,invalid
3280,invalid
3281,教育科研用地
3282,居住用地
3283,居住用地
3284,居住用地
3285,invalid
3286,行政办公用地
3287,居住用地
3288,居住用地
3289,invalid
3290,教育科研用地
3291,invalid
3292,invalid
3293,invalid
3294,交通设施用地
3295,商业服务业设施用地
3296,行政办公用地
3297,invalid
3298,invalid
3299,invalid
3300,invalid
3301,居住用地
3302,商业服务业设施用地
3303,invalid
3304,invalid
3305,invalid
3306,invalid
3307,invalid
3308,居住用地
3309,invalid
3310,invalid
3311,invalid
3312,行政办公用地
3313,invalid
3314,居住用地
3315,invalid
3316,invalid
3317,invalid
3318,居住用地
3319,invalid
3320,居住用地
3321,invalid
3322,商业服务业设施用地
3323,居住用地
3324,invalid
3325,invalid
3326,体育用地
3327,居住用地
3328,invalid
3329,商业服务业设施用地
3330,invalid
3331,invalid
3332,invalid
3333,invalid
3334,居住用地
3335,防护绿地
3336,教育科研用地
3337,居住用地
3338,invalid
3339,行政办公用地
3340,居住用地
3341,防护绿地
3342,invalid
3343,invalid
3344,居住用地
3345,invalid
3346,invalid
3347,invalid
3348,教育科研用地
3349,invalid
3350,invalid
3351,invalid
3352,invalid
3353,invalid
3354,invalid
3355,居住用地
3356,invalid
3357,invalid
3358,居住用地
3359,invalid
3360,invalid
3361,居住用地
3362,invalid
3363,invalid
3364,教育科研用地
3365,公园绿地
3366,医疗卫生用地
3367,居住用地
3368,invalid
3369,教育科研用地
3370,invalid
3371,invalid
3372,教育科研用地
3373,invalid
3374,invalid
3375,invalid
3376,invalid
3377,invalid
3378,invalid
3379,invalid
3380,invalid
3381,居住用地
3382,居住用地
3383,居住用地
3384,居住用地
3385,invalid
3386,invalid
3387,invalid
3388,invalid
3389,invalid
3390,invalid
3391,商业服务业设施用地
3392,工业用地
3393,invalid
3394,invalid
3395,invalid
3396,invalid
3397,invalid
3398,invalid
3399,invalid
3400,invalid
3401,invalid
3402,invalid
3403,居住用地
3404,教育科研用地
3405,invalid
3406,invalid
3407,居住用地
3408,invalid
3409,防护绿地
3410,invalid
3411,invalid
3412,invalid
3413,invalid
3414,invalid
3415,invalid
3416,invalid
3417,invalid
3418,居住用地
3419,invalid
3420,invalid
3421,商业服务业设施用地
3422,invalid
3423,invalid
3424,invalid
3425,教育科研用地
3426,教育科研用地
3427,invalid
3428,invalid
3429,invalid
3430,invalid
3431,invalid
3432,居住用地
3433,invalid
3434,invalid
3435,invalid
3436,invalid
3437,invalid
3438,教育科研用地
3439,invalid
3440,invalid
3441,商业服务业设施用地
3442,商业服务业设施用地
3443,教育科研用地
3444,invalid
3445,居住用地
3446,invalid
3447,invalid
3448,invalid
3449,invalid
3450,invalid
3451,invalid
3452,invalid
3453,invalid
3454,invalid
3455,居住用地
3456,invalid
3457,invalid
3458,invalid
3459,居住用地
3460,居住用地
3461,教育科研用地
3462,教育科研用地
3463,invalid
3464,invalid
3465,invalid
3466,invalid
3467,教育科研用地
3468,居住用地
3469,invalid
3470,教育科研用地
3471,invalid
3472,invalid
3473,invalid
3474,教育科研用地
3475,invalid
3476,invalid
3477,居住用地
3478,教育科研用地
3479,invalid
3480,教育科研用地
3481,居住用地
3482,居住用地
3483,居住用地
3484,居住用地
3485,居住用地
3486,invalid
3487,居住用地
3488,居住用地
3489,教育科研用地
3490,invalid
3491,教育科研用地
3492,invalid
3493,居住用地
3494,居住用地
3495,invalid
3496,invalid
3497,invalid
3498,教育科研用地
3499,invalid
3500,invalid
3501,教育科研用地
3502,invalid
3503,居住用地
3504,居住用地
3505,教育科研用地
3506,invalid
3507,居住用地
3508,教育科研用地
3509,invalid
3510,invalid
3511,invalid
3512,居住用地
3513,居住用地
3514,invalid
3515,invalid
3516,invalid
3517,invalid
3518,invalid
3519,居住用地
3520,invalid
3521,invalid
3522,invalid
3523,居住用地
3524,公共设施用地
3525,居住用地
3526,invalid
3527,invalid
3528,公园绿地
3529,invalid
3530,invalid
3531,invalid
3532,教育科研用地
3533,invalid
3534,invalid
3535,invalid
3536,教育科研用地
3537,invalid
3538,invalid
3539,invalid
3540,教育科研用地
3541,invalid
3542,防护绿地
3543,防护绿地
3544,invalid
3545,invalid
3546,invalid
3547,invalid
3548,invalid
3549,居住用地
3550,invalid
3551,居住用地
3552,居住用地
3553,invalid
3554,invalid
3555,invalid
3556,invalid
3557,invalid
3558,invalid
3559,公园绿地
3560,invalid
3561,居住用地
3562,居住用地
3563,invalid
3564,教育科研用地
3565,invalid
3566,invalid
3567,invalid
3568,invalid
3569,invalid
3570,invalid
3571,invalid
3572,invalid
3573,invalid
3574,invalid
3575,invalid
3576,invalid
3577,居住用地
3578,教育科研用地
3579,invalid
3580,invalid
3581,居住用地
3582,居住用地
3583,居住用地
3584,invalid
3585,invalid
3586,教育科研用地
3587,交通设施用地
3588,防护绿地
3589,invalid
3590,居住用地
3591,invalid
3592,invalid
3593,居住用地
3594,invalid
3595,invalid
3596,invalid
3597,居住用地
3598,居住用地
3599,invalid
3600,invalid
3601,居住用地
3602,居住用地
3603,invalid
3604,invalid
3605,invalid
3606,invalid
3607,商业服务业设施用地
3608,商业服务业设施用地
3609,invalid
3610,invalid
3611,invalid
3612,invalid
3613,invalid
3614,invalid
3615,invalid
3616,居住用地
3617,居住用地
3618,invalid
3619,居住用地
3620,防护绿地
3621,invalid
3622,invalid
3623,invalid
3624,invalid
3625,防护绿地
3626,invalid
3627,invalid
3628,invalid
3629,invalid
3630,invalid
3631,invalid
3632,invalid
3633,invalid
3634,invalid
3635,教育科研用地
3636,invalid
3637,invalid
3638,invalid
3639,invalid
3640,invalid
3641,invalid
3642,invalid
3643,invalid
3644,居住用地
3645,invalid
3646,invalid
3647,invalid
3648,防护绿地
3649,invalid
3650,invalid
3651,invalid
3652,防护绿地
3653,invalid
3654,invalid
3655,invalid
3656,invalid
3657,商业服务业设施用地
3658,invalid
3659,invalid
3660,invalid
3661,invalid
3662,invalid
3663,居住用地
3664,invalid
3665,教育科研用地
3666,invalid
3667,invalid
3668,invalid
3669,invalid
